gearType,year,species,tl
fyke,2013,Bluegill,71
fyke,2013,Bluegill,74
fyke,2013,Bluegill,84
fyke,2013,Bluegill,81
fyke,2013,Bluegill,69
fyke,2013,Bluegill,99
fyke,2013,Bluegill,69
fyke,2013,Bluegill,89
fyke,2013,Bluegill,89
fyke,2013,Bluegill,91
fyke,2013,Bluegill,58
fyke,2013,Bluegill,97
fyke,2013,Bluegill,91
fyke,2013,Bluegill,102
fyke,2013,Bluegill,104
fyke,2013,Bluegill,102
fyke,2013,Bluegill,74
fyke,2013,Bluegill,64
fyke,2013,Bluegill,102
fyke,2013,Bluegill,81
fyke,2013,Bluegill,94
fyke,2013,Bluegill,81
fyke,2013,Bluegill,97
fyke,2013,Bluegill,79
fyke,2013,Bluegill,58
fyke,2013,Bluegill,86
fyke,2013,Bluegill,79
fyke,2013,Bluegill,97
fyke,2013,Bluegill,76
fyke,2013,Bluegill,76
fyke,2013,Bluegill,64
fyke,2013,Bluegill,89
fyke,2013,Bluegill,109
fyke,2013,Bluegill,84
fyke,2013,Bluegill,76
fyke,2013,Bluegill,71
fyke,2013,Bluegill,81
fyke,2013,Bluegill,89
fyke,2013,Bluegill,74
fyke,2013,Bluegill,86
fyke,2013,Bluegill,84
fyke,2013,Bluegill,76
fyke,2013,Bluegill,64
fyke,2013,Bluegill,99
fyke,2013,Bluegill,71
fyke,2013,Bluegill,104
fyke,2013,Bluegill,91
fyke,2013,Bluegill,97
fyke,2013,Bluegill,81
fyke,2013,Bluegill,61
fyke,2013,Bluegill,74
fyke,2013,Bluegill,94
fyke,2013,Bluegill,89
fyke,2013,Bluegill,104
fyke,2013,Bluegill,81
fyke,2013,Bluegill,86
fyke,2013,Bluegill,84
fyke,2013,Bluegill,84
fyke,2013,Bluegill,107
fyke,2013,Bluegill,94
fyke,2013,Bluegill,91
fyke,2013,Bluegill,104
fyke,2013,Bluegill,102
fyke,2013,Bluegill,56
fyke,2013,Bluegill,94
fyke,2013,Bluegill,64
fyke,2013,Bluegill,91
fyke,2013,Bluegill,74
fyke,2013,Bluegill,71
fyke,2013,Bluegill,99
fyke,2013,Bluegill,99
fyke,2013,Bluegill,76
fyke,2013,Bluegill,66
fyke,2013,Bluegill,79
fyke,2013,Bluegill,84
fyke,2013,Bluegill,81
fyke,2013,Bluegill,94
fyke,2013,Bluegill,79
fyke,2013,Bluegill,99
fyke,2013,Bluegill,81
fyke,2013,Bluegill,74
fyke,2013,Bluegill,84
fyke,2013,Bluegill,84
fyke,2013,Bluegill,71
fyke,2013,Bluegill,94
fyke,2013,Bluegill,69
fyke,2013,Bluegill,102
fyke,2013,Bluegill,69
fyke,2013,Bluegill,38
fyke,2013,Bluegill,104
fyke,2013,Bluegill,76
fyke,2013,Bluegill,69
fyke,2013,Bluegill,69
fyke,2013,Bluegill,76
fyke,2013,Bluegill,76
fyke,2013,Bluegill,79
fyke,2013,Bluegill,81
fyke,2013,Bluegill,107
fyke,2013,Bluegill,147
fyke,2013,Bluegill,64
fyke,2013,Bluegill,76
fyke,2013,Bluegill,84
fyke,2013,Bluegill,147
fyke,2013,Bluegill,69
fyke,2013,Bluegill,76
fyke,2013,Bluegill,76
fyke,2013,Bluegill,69
fyke,2013,Bluegill,66
fyke,2013,Bluegill,58
fyke,2013,Bluegill,74
fyke,2013,Bluegill,173
fyke,2013,Bluegill,51
fyke,2013,Bluegill,185
fyke,2013,Bluegill,183
fyke,2013,Bluegill,84
fyke,2013,Bluegill,53
fyke,2013,Bluegill,56
fyke,2013,Bluegill,69
fyke,2013,Bluegill,173
fyke,2013,Bluegill,183
fyke,2013,Bluegill,119
fyke,2013,Bluegill,86
fyke,2013,Bluegill,173
fyke,2013,Bluegill,163
fyke,2013,Bluegill,104
fyke,2013,Bluegill,79
fyke,2013,Bluegill,221
fyke,2013,Bluegill,89
fyke,2013,Bluegill,69
fyke,2013,Bluegill,84
fyke,2013,Bluegill,99
fyke,2013,Bluegill,69
fyke,2013,Bluegill,203
fyke,2013,Bluegill,163
fyke,2013,Bluegill,79
fyke,2013,Bluegill,173
fyke,2013,Bluegill,66
fyke,2013,Bluegill,61
fyke,2013,Bluegill,69
fyke,2013,Bluegill,74
fyke,2013,Bluegill,127
fyke,2013,Bluegill,91
fyke,2013,Bluegill,124
fyke,2013,Bluegill,137
fyke,2013,Bluegill,58
fyke,2013,Bluegill,185
fyke,2013,Bluegill,69
fyke,2013,Bluegill,84
fyke,2013,Bluegill,74
fyke,2013,Bluegill,208
fyke,2013,Bluegill,64
fyke,2013,Bluegill,99
fyke,2013,Bluegill,193
fyke,2013,Bluegill,69
fyke,2013,Bluegill,61
fyke,2013,Bluegill,180
fyke,2013,Bluegill,76
fyke,2013,Bluegill,76
fyke,2013,Bluegill,61
fyke,2013,Bluegill,76
fyke,2013,Bluegill,81
fyke,2013,Bluegill,185
fyke,2013,Bluegill,97
fyke,2013,Bluegill,89
fyke,2013,Bluegill,175
fyke,2013,Bluegill,71
fyke,2013,Bluegill,69
fyke,2013,Bluegill,71
fyke,2013,Bluegill,74
fyke,2013,Bluegill,81
fyke,2013,Bluegill,81
fyke,2013,Bluegill,86
fyke,2013,Bluegill,84
fyke,2013,Bluegill,99
fyke,2013,Bluegill,81
fyke,2013,Bluegill,102
fyke,2013,Bluegill,102
fyke,2013,Bluegill,97
fyke,2013,Bluegill,173
fyke,2013,Bluegill,173
fyke,2013,Bluegill,84
fyke,2013,Bluegill,119
fyke,2013,Bluegill,104
fyke,2013,Bluegill,132
fyke,2013,Bluegill,168
fyke,2013,Bluegill,132
fyke,2013,Bluegill,132
fyke,2013,Bluegill,130
fyke,2013,Bluegill,163
fyke,2013,Bluegill,145
fyke,2013,Bluegill,152
fyke,2013,Bluegill,157
fyke,2013,Bluegill,160
fyke,2013,Bluegill,142
fyke,2013,Bluegill,155
fyke,2013,Bluegill,155
fyke,2013,Bluegill,198
fyke,2013,Bluegill,41
fyke,2013,Bluegill,38
fyke,2013,Bluegill,56
fyke,2013,Bluegill,53
fyke,2013,Bluegill,41
fyke,2013,Bluegill,36
fyke,2013,Bluegill,41
fyke,2013,Bluegill,51
fyke,2013,Bluegill,53
fyke,2013,Bluegill,48
fyke,2013,Bluegill,48
fyke,2013,Bluegill,58
fyke,2013,Bluegill,175
fyke,2013,Bluegill,58
fyke,2013,Bluegill,64
fyke,2013,Bluegill,56
fyke,2013,Bluegill,41
fyke,2013,Bluegill,33
fyke,2013,Bluegill,109
fyke,2013,Bluegill,43
fyke,2013,Bluegill,38
fyke,2013,Bluegill,43
fyke,2013,Bluegill,114
fyke,2013,Bluegill,191
fyke,2013,Bluegill,137
fyke,2013,Bluegill,175
fyke,2013,Bluegill,224
fyke,2013,Bluegill,112
fyke,2013,Bluegill,107
fyke,2013,Bluegill,185
fyke,2013,Bluegill,76
fyke,2013,Bluegill,46
fyke,2013,Bluegill,155
fyke,2013,Bluegill,135
fyke,2013,Bluegill,224
fyke,2013,Bluegill,140
fyke,2013,Bluegill,173
fyke,2013,Bluegill,137
fyke,2013,Bluegill,109
fyke,2013,Bluegill,84
fyke,2013,Bluegill,81
fyke,2013,Bluegill,94
fyke,2013,Bluegill,94
fyke,2013,Bluegill,91
fyke,2013,Bluegill,79
fyke,2013,Bluegill,102
fyke,2013,Bluegill,76
fyke,2013,Bluegill,81
fyke,2013,Bluegill,89
fyke,2013,Bluegill,79
fyke,2013,Bluegill,84
fyke,2013,Bluegill,91
fyke,2013,Bluegill,152
fyke,2013,Bluegill,81
fyke,2013,Bluegill,97
fyke,2013,Bluegill,86
fyke,2013,Bluegill,97
fyke,2013,Bluegill,104
fyke,2013,Bluegill,94
fyke,2013,Bluegill,109
fyke,2013,Bluegill,112
fyke,2013,Bluegill,102
fyke,2013,Bluegill,89
fyke,2013,Bluegill,117
fyke,2013,Bluegill,84
fyke,2013,Bluegill,84
fyke,2013,Bluegill,94
fyke,2013,Bluegill,97
fyke,2013,Bluegill,107
fyke,2013,Bluegill,81
fyke,2013,Bluegill,89
fyke,2013,Bluegill,76
fyke,2013,Bluegill,81
fyke,2013,Bluegill,84
fyke,2013,Bluegill,76
fyke,2013,Bluegill,79
fyke,2013,Bluegill,89
fyke,2013,Bluegill,66
fyke,2013,Bluegill,69
fyke,2013,Bluegill,53
fyke,2013,Bluegill,69
fyke,2013,Bluegill,61
fyke,2013,Bluegill,74
fyke,2013,Bluegill,71
fyke,2013,Bluegill,66
fyke,2013,Bluegill,53
fyke,2013,Bluegill,38
fyke,2013,Bluegill,53
fyke,2013,Bluegill,53
fyke,2013,Bluegill,48
fyke,2013,Bluegill,66
fyke,2013,Bluegill,43
fyke,2013,Bluegill,61
fyke,2013,Bluegill,69
fyke,2013,Bluegill,51
fyke,2013,Bluegill,48
fyke,2013,Bluegill,36
fyke,2013,Bluegill,43
fyke,2013,Bluegill,56
fyke,2013,Bluegill,64
fyke,2013,Bluegill,74
fyke,2013,Bluegill,69
fyke,2013,Bluegill,56
fyke,2013,Bluegill,74
fyke,2013,Bluegill,56
fyke,2013,Bluegill,46
fyke,2013,Bluegill,53
fyke,2013,Bluegill,64
fyke,2013,Bluegill,43
fyke,2013,Bluegill,33
fyke,2013,Bluegill,30
fyke,2013,Bluegill,33
fyke,2013,Bluegill,71
fyke,2013,Bluegill,58
fyke,2013,Bluegill,74
fyke,2013,Bluegill,61
fyke,2013,Bluegill,56
fyke,2013,Bluegill,66
fyke,2013,Bluegill,69
fyke,2013,Bluegill,61
fyke,2013,Bluegill,56
fyke,2013,Bluegill,58
fyke,2013,Bluegill,38
fyke,2013,Bluegill,58
fyke,2013,Bluegill,69
fyke,2013,Bluegill,69
fyke,2013,Bluegill,74
fyke,2013,Bluegill,33
fyke,2013,Bluegill,36
fyke,2013,Bluegill,43
fyke,2013,Bluegill,46
fyke,2013,Bluegill,51
fyke,2013,Bluegill,53
fyke,2013,Bluegill,53
fyke,2013,Bluegill,53
fyke,2013,Bluegill,53
fyke,2013,Bluegill,56
fyke,2013,Bluegill,56
fyke,2013,Bluegill,56
fyke,2013,Bluegill,58
fyke,2013,Bluegill,61
fyke,2013,Bluegill,61
fyke,2013,Bluegill,64
fyke,2013,Bluegill,64
fyke,2013,Bluegill,66
fyke,2013,Bluegill,66
fyke,2013,Bluegill,69
fyke,2013,Bluegill,69
fyke,2013,Bluegill,69
fyke,2013,Bluegill,69
fyke,2013,Bluegill,71
fyke,2013,Bluegill,74
fyke,2013,Bluegill,74
fyke,2013,Bluegill,91
fyke,2013,Bluegill,69
fyke,2013,Bluegill,191
fyke,2013,Bluegill,58
fyke,2013,Bluegill,185
fyke,2013,Bluegill,117
fyke,2013,Bluegill,168
fyke,2013,Bluegill,48
fyke,2013,Bluegill,102
fyke,2013,Bluegill,137
fyke,2013,Bluegill,104
fyke,2013,Bluegill,102
fyke,2013,Bluegill,46
fyke,2013,Bluegill,53
fyke,2013,Bluegill,53
fyke,2013,Bluegill,109
fyke,2013,Bluegill,142
fyke,2013,Bluegill,140
fyke,2013,Bluegill,79
fyke,2013,Bluegill,147
fyke,2013,Bluegill,140
fyke,2013,Bluegill,124
fyke,2013,Bluegill,114
fyke,2013,Bluegill,112
fyke,2013,Bluegill,137
fyke,2013,Bluegill,188
fyke,2013,Bluegill,168
fyke,2013,Bluegill,56
fyke,2013,Bluegill,74
fyke,2013,Bluegill,61
fyke,2013,Bluegill,58
fyke,2013,Bluegill,94
fyke,2013,Bluegill,94
fyke,2013,Bluegill,69
fyke,2013,Bluegill,69
fyke,2013,Bluegill,38
fyke,2013,Bluegill,91
fyke,2013,Bluegill,109
fyke,2013,Bluegill,71
fyke,2013,Bluegill,51
fyke,2013,Bluegill,58
fyke,2013,Bluegill,46
fyke,2013,Bluegill,84
fyke,2013,Bluegill,89
fyke,2013,Bluegill,58
fyke,2013,Bluegill,38
fyke,2013,Bluegill,43
fyke,2013,Bluegill,38
fyke,2013,Bluegill,56
fyke,2013,Bluegill,56
fyke,2013,Bluegill,43
fyke,2013,Bluegill,43
fyke,2013,Bluegill,43
fyke,2013,Bluegill,33
fyke,2013,Bluegill,38
fyke,2013,Bluegill,36
fyke,2013,Bluegill,28
fyke,2013,Bluegill,74
fyke,2013,Bluegill,46
fyke,2013,Bluegill,38
fyke,2013,Bluegill,41
fyke,2013,Bluegill,38
fyke,2013,Bluegill,53
fyke,2013,Bluegill,48
fyke,2013,Bluegill,46
fyke,2013,Bluegill,46
fyke,2013,Bluegill,43
fyke,2013,Bluegill,41
fyke,2013,Bluegill,46
fyke,2013,Bluegill,43
fyke,2013,Bluegill,79
fyke,2013,Bluegill,41
fyke,2013,Bluegill,36
fyke,2013,Bluegill,36
fyke,2013,Bluegill,58
fyke,2013,Bluegill,41
fyke,2013,Bluegill,41
fyke,2013,Bluegill,46
fyke,2013,Bluegill,36
fyke,2013,Bluegill,51
fyke,2013,Bluegill,53
fyke,2013,Bluegill,48
fyke,2013,Bluegill,43
fyke,2013,Bluegill,38
fyke,2013,Bluegill,48
fyke,2013,Bluegill,46
fyke,2013,Bluegill,33
fyke,2013,Bluegill,38
fyke,2013,Bluegill,43
fyke,2013,Bluegill,36
fyke,2013,Bluegill,58
fyke,2013,Bluegill,56
fyke,2013,Bluegill,38
fyke,2013,Bluegill,43
fyke,2013,Bluegill,81
fyke,2013,Bluegill,76
fyke,2013,Bluegill,79
fyke,2013,Bluegill,81
fyke,2013,Bluegill,86
fyke,2013,Bluegill,79
fyke,2013,Bluegill,86
fyke,2013,Bluegill,86
fyke,2013,Bluegill,28
fyke,2013,Bluegill,28
fyke,2013,Bluegill,28
fyke,2013,Bluegill,30
fyke,2013,Bluegill,30
fyke,2013,Bluegill,30
fyke,2013,Bluegill,33
fyke,2013,Bluegill,33
fyke,2013,Bluegill,33
fyke,2013,Bluegill,36
fyke,2013,Bluegill,36
fyke,2013,Bluegill,36
fyke,2013,Bluegill,36
fyke,2013,Bluegill,36
fyke,2013,Bluegill,36
fyke,2013,Bluegill,36
fyke,2013,Bluegill,36
fyke,2013,Bluegill,36
fyke,2013,Bluegill,36
fyke,2013,Bluegill,36
fyke,2013,Bluegill,36
fyke,2013,Bluegill,36
fyke,2013,Bluegill,36
fyke,2013,Bluegill,36
fyke,2013,Bluegill,36
fyke,2013,Bluegill,36
fyke,2013,Bluegill,36
fyke,2013,Bluegill,36
fyke,2013,Bluegill,36
fyke,2013,Bluegill,36
fyke,2013,Bluegill,36
fyke,2013,Bluegill,38
fyke,2013,Bluegill,38
fyke,2013,Bluegill,38
fyke,2013,Bluegill,38
fyke,2013,Bluegill,38
fyke,2013,Bluegill,38
fyke,2013,Bluegill,38
fyke,2013,Bluegill,38
fyke,2013,Bluegill,38
fyke,2013,Bluegill,38
fyke,2013,Bluegill,38
fyke,2013,Bluegill,38
fyke,2013,Bluegill,38
fyke,2013,Bluegill,38
fyke,2013,Bluegill,38
fyke,2013,Bluegill,38
fyke,2013,Bluegill,38
fyke,2013,Bluegill,38
fyke,2013,Bluegill,38
fyke,2013,Bluegill,38
fyke,2013,Bluegill,38
fyke,2013,Bluegill,38
fyke,2013,Bluegill,38
fyke,2013,Bluegill,41
fyke,2013,Bluegill,41
fyke,2013,Bluegill,41
fyke,2013,Bluegill,41
fyke,2013,Bluegill,41
fyke,2013,Bluegill,41
fyke,2013,Bluegill,41
fyke,2013,Bluegill,41
fyke,2013,Bluegill,41
fyke,2013,Bluegill,41
fyke,2013,Bluegill,41
fyke,2013,Bluegill,41
fyke,2013,Bluegill,41
fyke,2013,Bluegill,41
fyke,2013,Bluegill,41
fyke,2013,Bluegill,41
fyke,2013,Bluegill,41
fyke,2013,Bluegill,43
fyke,2013,Bluegill,43
fyke,2013,Bluegill,43
fyke,2013,Bluegill,43
fyke,2013,Bluegill,43
fyke,2013,Bluegill,43
fyke,2013,Bluegill,43
fyke,2013,Bluegill,43
fyke,2013,Bluegill,43
fyke,2013,Bluegill,43
fyke,2013,Bluegill,43
fyke,2013,Bluegill,43
fyke,2013,Bluegill,43
fyke,2013,Bluegill,43
fyke,2013,Bluegill,43
fyke,2013,Bluegill,43
fyke,2013,Bluegill,43
fyke,2013,Bluegill,43
fyke,2013,Bluegill,43
fyke,2013,Bluegill,43
fyke,2013,Bluegill,43
fyke,2013,Bluegill,43
fyke,2013,Bluegill,43
fyke,2013,Bluegill,43
fyke,2013,Bluegill,43
fyke,2013,Bluegill,43
fyke,2013,Bluegill,43
fyke,2013,Bluegill,43
fyke,2013,Bluegill,43
fyke,2013,Bluegill,43
fyke,2013,Bluegill,46
fyke,2013,Bluegill,46
fyke,2013,Bluegill,46
fyke,2013,Bluegill,46
fyke,2013,Bluegill,46
fyke,2013,Bluegill,46
fyke,2013,Bluegill,46
fyke,2013,Bluegill,46
fyke,2013,Bluegill,46
fyke,2013,Bluegill,46
fyke,2013,Bluegill,46
fyke,2013,Bluegill,46
fyke,2013,Bluegill,46
fyke,2013,Bluegill,46
fyke,2013,Bluegill,46
fyke,2013,Bluegill,46
fyke,2013,Bluegill,48
fyke,2013,Bluegill,48
fyke,2013,Bluegill,48
fyke,2013,Bluegill,48
fyke,2013,Bluegill,48
fyke,2013,Bluegill,48
fyke,2013,Bluegill,48
fyke,2013,Bluegill,48
fyke,2013,Bluegill,48
fyke,2013,Bluegill,48
fyke,2013,Bluegill,48
fyke,2013,Bluegill,48
fyke,2013,Bluegill,48
fyke,2013,Bluegill,48
fyke,2013,Bluegill,48
fyke,2013,Bluegill,48
fyke,2013,Bluegill,48
fyke,2013,Bluegill,51
fyke,2013,Bluegill,51
fyke,2013,Bluegill,51
fyke,2013,Bluegill,51
fyke,2013,Bluegill,51
fyke,2013,Bluegill,53
fyke,2013,Bluegill,53
fyke,2013,Bluegill,53
fyke,2013,Bluegill,53
fyke,2013,Bluegill,53
fyke,2013,Bluegill,56
fyke,2013,Bluegill,56
fyke,2013,Bluegill,56
fyke,2013,Bluegill,56
fyke,2013,Bluegill,56
fyke,2013,Bluegill,56
fyke,2013,Bluegill,56
fyke,2013,Bluegill,56
fyke,2013,Bluegill,56
fyke,2013,Bluegill,56
fyke,2013,Bluegill,58
fyke,2013,Bluegill,58
fyke,2013,Bluegill,58
fyke,2013,Bluegill,58
fyke,2013,Bluegill,58
fyke,2013,Bluegill,58
fyke,2013,Bluegill,58
fyke,2013,Bluegill,58
fyke,2013,Bluegill,58
fyke,2013,Bluegill,58
fyke,2013,Bluegill,71
fyke,2013,Bluegill,71
fyke,2013,Bluegill,74
fyke,2013,Bluegill,66
fyke,2013,Bluegill,53
fyke,2013,Bluegill,48
fyke,2013,Bluegill,81
fyke,2013,Bluegill,56
fyke,2013,Bluegill,74
fyke,2013,Bluegill,56
fyke,2013,Bluegill,69
fyke,2013,Bluegill,64
fyke,2013,Bluegill,53
fyke,2013,Bluegill,56
fyke,2013,Bluegill,41
fyke,2013,Bluegill,76
fyke,2013,Bluegill,41
fyke,2013,Bluegill,64
fyke,2013,Bluegill,61
fyke,2013,Bluegill,69
fyke,2013,Bluegill,84
fyke,2013,Bluegill,69
fyke,2013,Bluegill,53
fyke,2013,Bluegill,33
fyke,2013,Bluegill,74
fyke,2013,Bluegill,74
fyke,2013,Bluegill,71
fyke,2013,Bluegill,56
fyke,2013,Bluegill,48
fyke,2013,Bluegill,69
fyke,2013,Bluegill,58
fyke,2013,Bluegill,61
fyke,2013,Bluegill,38
fyke,2013,Bluegill,69
fyke,2013,Bluegill,61
fyke,2013,Bluegill,51
fyke,2013,Bluegill,41
fyke,2013,Bluegill,58
fyke,2013,Bluegill,69
fyke,2013,Bluegill,76
fyke,2013,Bluegill,66
fyke,2013,Bluegill,53
fyke,2013,Bluegill,69
fyke,2013,Bluegill,74
fyke,2013,Bluegill,81
fyke,2013,Bluegill,51
fyke,2013,Bluegill,48
fyke,2013,Bluegill,46
fyke,2013,Bluegill,51
fyke,2013,Bluegill,48
fyke,2013,Bluegill,69
fyke,2013,Bluegill,58
fyke,2013,Bluegill,51
fyke,2013,Bluegill,64
fyke,2013,Bluegill,218
fyke,2013,Bluegill,53
fyke,2013,Bluegill,56
fyke,2013,Bluegill,61
fyke,2013,Bluegill,249
fyke,2013,Bluegill,198
fyke,2013,Bluegill,112
fyke,2013,Bluegill,208
fyke,2013,Bluegill,193
fyke,2013,Bluegill,48
fyke,2013,Bluegill,183
fyke,2013,Bluegill,112
fyke,2013,Bluegill,203
fyke,2013,Bluegill,183
fyke,2013,Bluegill,142
fyke,2013,Bluegill,173
fyke,2013,Bluegill,175
fyke,2013,Bluegill,180
fyke,2013,Bluegill,175
fyke,2013,Bluegill,132
fyke,2013,Bluegill,213
fyke,2013,Bluegill,104
fyke,2013,Bluegill,81
fyke,2013,Bluegill,69
fyke,2013,Bluegill,64
fyke,2013,Bluegill,97
fyke,2013,Bluegill,97
fyke,2013,Bluegill,58
fyke,2013,Bluegill,61
fyke,2013,Bluegill,180
fyke,2013,Bluegill,191
fyke,2013,Bluegill,152
fyke,2013,Bluegill,198
fyke,2013,Bluegill,180
fyke,2013,Bluegill,91
fyke,2013,Bluegill,109
fyke,2013,Bluegill,79
fyke,2013,Bluegill,53
fyke,2013,Bluegill,137
fyke,2013,Bluegill,38
fyke,2013,Bluegill,46
fyke,2013,Bluegill,99
fyke,2013,Bluegill,56
fyke,2013,Bluegill,41
fyke,2013,Bluegill,51
fyke,2013,Bluegill,124
fyke,2013,Bluegill,107
fyke,2013,Bluegill,89
fyke,2013,Bluegill,46
fyke,2013,Bluegill,53
fyke,2013,Bluegill,41
fyke,2013,Bluegill,99
fyke,2013,Bluegill,53
fyke,2013,Bluegill,33
fyke,2013,Bluegill,48
fyke,2013,Bluegill,81
fyke,2013,Bluegill,53
fyke,2013,Bluegill,64
fyke,2013,Bluegill,119
fyke,2013,Bluegill,74
fyke,2013,Bluegill,66
fyke,2013,Bluegill,117
fyke,2013,Bluegill,58
fyke,2013,Bluegill,51
fyke,2013,Bluegill,81
fyke,2013,Bluegill,64
fyke,2013,Bluegill,89
fyke,2013,Bluegill,84
fyke,2013,Bluegill,112
fyke,2013,Bluegill,107
fyke,2013,Bluegill,48
fyke,2013,Bluegill,51
fyke,2013,Bluegill,43
fyke,2013,Bluegill,36
fyke,2013,Bluegill,48
fyke,2013,Bluegill,33
fyke,2013,Bluegill,38
fyke,2013,Bluegill,97
fyke,2013,Bluegill,36
fyke,2013,Bluegill,43
fyke,2013,Bluegill,119
fyke,2013,Bluegill,51
fyke,2013,Bluegill,51
fyke,2013,Bluegill,38
fyke,2013,Bluegill,46
fyke,2013,Bluegill,69
fyke,2013,Bluegill,56
fyke,2013,Bluegill,81
fyke,2013,Bluegill,56
fyke,2013,Bluegill,64
fyke,2013,Bluegill,51
fyke,2013,Bluegill,38
fyke,2013,Bluegill,41
fyke,2013,Bluegill,58
fyke,2013,Bluegill,53
fyke,2013,Bluegill,211
fyke,2013,Bluegill,102
fyke,2013,Bluegill,43
fyke,2013,Bluegill,74
fyke,2013,Bluegill,64
fyke,2013,Bluegill,71
fyke,2013,Bluegill,66
fyke,2013,Bluegill,287
fyke,2013,Bluegill,56
fyke,2013,Bluegill,43
fyke,2013,Bluegill,33
fyke,2013,Bluegill,46
fyke,2013,Bluegill,41
fyke,2013,Bluegill,41
fyke,2013,Bluegill,61
fyke,2013,Bluegill,74
fyke,2013,Bluegill,46
fyke,2013,Bluegill,69
fyke,2013,Bluegill,66
fyke,2013,Bluegill,71
fyke,2013,Bluegill,58
fyke,2013,Bluegill,102
fyke,2013,Bluegill,51
fyke,2013,Bluegill,58
fyke,2013,Bluegill,36
fyke,2013,Bluegill,41
fyke,2013,Bluegill,234
fyke,2013,Bluegill,201
fyke,2013,Bluegill,140
fyke,2013,Bluegill,193
fyke,2013,Bluegill,43
fyke,2013,Bluegill,244
fyke,2013,Bluegill,71
fyke,2013,Bluegill,155
fyke,2013,Bluegill,61
fyke,2013,Bluegill,53
fyke,2013,Bluegill,58
fyke,2013,Bluegill,122
fyke,2013,Bluegill,41
fyke,2013,Bluegill,33
fyke,2013,Bluegill,36
fyke,2013,Bluegill,53
fyke,2013,Bluegill,43
fyke,2013,Bluegill,51
fyke,2013,Bluegill,51
fyke,2013,Bluegill,41
fyke,2013,Bluegill,51
fyke,2013,Bluegill,48
fyke,2013,Bluegill,48
fyke,2013,Bluegill,51
fyke,2013,Bluegill,36
fyke,2013,Bluegill,61
fyke,2013,Bluegill,36
fyke,2013,Bluegill,76
fyke,2013,Bluegill,74
fyke,2013,Bluegill,91
fyke,2013,Bluegill,86
fyke,2013,Bluegill,76
fyke,2013,Bluegill,74
fyke,2013,Bluegill,46
fyke,2013,Bluegill,46
fyke,2013,Bluegill,33
fyke,2013,Bluegill,46
fyke,2013,Bluegill,41
fyke,2013,Bluegill,43
fyke,2013,Bluegill,53
fyke,2013,Bluegill,33
fyke,2013,Bluegill,43
fyke,2013,Bluegill,36
fyke,2013,Bluegill,43
fyke,2013,Bluegill,74
fyke,2013,Bluegill,51
fyke,2013,Bluegill,43
fyke,2013,Bluegill,41
fyke,2013,Bluegill,38
fyke,2013,Bluegill,38
fyke,2013,Bluegill,43
fyke,2013,Bluegill,41
fyke,2013,Bluegill,30
fyke,2013,Bluegill,30
fyke,2013,Bluegill,28
fyke,2013,Bluegill,36
fyke,2013,Bluegill,43
fyke,2013,Bluegill,38
fyke,2013,Bluegill,38
fyke,2013,Bluegill,140
fyke,2013,Bluegill,97
fyke,2013,Bluegill,71
fyke,2013,Bluegill,94
fyke,2013,Bluegill,91
fyke,2013,Bluegill,89
fyke,2013,Bluegill,97
fyke,2013,Bluegill,56
fyke,2013,Bluegill,58
fyke,2013,Bluegill,41
fyke,2013,Bluegill,41
fyke,2013,Bluegill,36
fyke,2013,Bluegill,36
fyke,2013,Bluegill,30
fyke,2013,Bluegill,51
fyke,2013,Bluegill,41
fyke,2013,Bluegill,38
fyke,2013,Bluegill,41
fyke,2013,Bluegill,36
fyke,2013,Bluegill,91
fyke,2013,Bluegill,43
fyke,2013,Bluegill,48
fyke,2013,Bluegill,36
fyke,2013,Bluegill,46
fyke,2013,Bluegill,38
fyke,2013,Bluegill,38
fyke,2013,Bluegill,43
fyke,2013,Bluegill,51
fyke,2013,Bluegill,38
fyke,2013,Bluegill,36
fyke,2013,Bluegill,36
fyke,2013,Bluegill,36
fyke,2013,Bluegill,41
fyke,2013,Bluegill,38
fyke,2013,Bluegill,33
fyke,2013,Bluegill,33
fyke,2013,Bluegill,36
fyke,2013,Bluegill,33
fyke,2013,Bluegill,38
fyke,2013,Bluegill,36
fyke,2013,Bluegill,36
fyke,2013,Bluegill,30
fyke,2013,Bluegill,53
fyke,2013,Bluegill,51
fyke,2013,Bluegill,51
fyke,2013,Bluegill,58
fyke,2013,Bluegill,38
fyke,2013,Bluegill,36
fyke,2013,Bluegill,33
fyke,2013,Bluegill,41
fyke,2013,Bluegill,36
fyke,2013,Bluegill,38
fyke,2013,Bluegill,33
fyke,2013,Bluegill,38
fyke,2013,Bluegill,41
fyke,2013,Bluegill,30
fyke,2013,Bluegill,33
fyke,2013,Bluegill,41
fyke,2013,Bluegill,41
fyke,2013,Bluegill,33
fyke,2013,Bluegill,46
fyke,2013,Bluegill,33
fyke,2013,Bluegill,33
fyke,2013,Bluegill,43
fyke,2013,Bluegill,53
fyke,2013,Bluegill,33
fyke,2013,Bluegill,33
fyke,2013,Bluegill,33
fyke,2013,Bluegill,30
fyke,2013,Bluegill,30
fyke,2013,Bluegill,51
fyke,2013,Bluegill,79
fyke,2013,Bluegill,84
fyke,2013,Bluegill,30
fyke,2013,Bluegill,30
fyke,2013,Bluegill,30
fyke,2013,Bluegill,30
fyke,2013,Bluegill,30
fyke,2013,Bluegill,30
fyke,2013,Bluegill,30
fyke,2013,Bluegill,30
fyke,2013,Bluegill,30
